water_source_clean,water_source_category,water_tech_clean,clean_adm1,clean_adm2,clean_adm3,status_clean,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,local_population,served_population,crucialness,pressure,staleness_score,latitude,longitude,chirps_30_precipitation,ndvi_30_NDVI,lst_30_LST_Day_1km,pop_population,risk_score
Protected Well,Well,Public Tapstand,Kakamega,Shinyalu,Isukha Central,"Functional, not in use",13960.330870795626,7288.2204161610225,3111.7317969390183,14381.475744663472,8987.790861709494,666.0,76.0,0.1141141141141141,0.2533333333333333,67.68985071090341,0.205068,34.853208,6.555912017822266,0.79095,22.750000000000057,3.597033977508545,0
Protected Well,Well,Motorized Pump - Electric,Bungoma,Likuyani,Kongoni,Non-Functional,30200.37147579268,8665.400197707992,3768.9033267653936,31917.13468444798,11275.757625035523,2133.0,937.0,0.4392873886544772,3.123333333333333,98.3432477099529,0.775845,35.139107,4.569857120513916,0.7817000000000001,21.685,6.743965148925781,2
Protected Well,Well,Hand Pump - Afridev,Busia,Butula,Kingandole,Non-Functional,3882.229824447063,4032.080411069507,6233.369532225954,19291.408602407097,5710.66300306466,2077.0,274.0,0.1319210399614829,0.9133333333333332,26.17706614058335,0.351633,34.219982,5.273308753967285,0.7817500000000001,25.090000000000032,6.6567864418029785,2
Protected Well,Well,Motorized Pump - Electric,Siaya,Ugenya,East Ugenya,Non-Functional,7221.383346635936,2632.499854825417,2230.714002114622,30105.20354383701,7592.849450190263,1563.0,235.0,0.1503518873960332,0.7833333333333333,93.27089144096396,0.282355,34.288702,6.123486042022705,0.79,24.485000000000014,3.55885648727417,1
Undefined Well,Well,Public Tapstand,Busia,Teso South,Chakol South,"Functional, not in use",273.45801752613335,6985.859471113869,1331.9117105617393,13203.884741351749,11004.130325762704,1921.0,307.0,0.1598125976054138,1.0233333333333334,67.83937274769593,0.484378,34.207927,5.543973445892334,0.72545,25.245000000000005,6.984050273895264,2
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Makueni,Makueni,Muvau/Kikuumini,Non-Functional,25352.75419368584,7697.318534901361,2676.743438260314,61290.378536971504,16225.955937661516,356.0,252.0,0.7078651685393258,1.1566666666666667,67.73253763292519,-1.926486,37.641897,0.2027177661657333,0.5284,25.470000000000027,1.0443781614303589,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Khwisero,Kisa East,Non-Functional,8185.187961066604,2892.761422927951,3177.6782637605825,21731.042673642944,3612.1006985724857,2022.0,140.0,0.069238377843719,0.4666666666666667,95.35177941889322,0.143967,34.612328,5.688719749450684,0.7988000000000001,23.50500000000005,5.122537136077881,0
Protected Well,Well,Hand Pump - Afridev,Busia,Teso South,Chakol South,Non-Functional,2459.663663487965,4242.786388787979,1359.5578855804954,10449.631128038423,8372.407043065925,1088.0,408.0,0.375,1.36,24.63202789366644,0.491492,34.181309,5.543973445892334,0.7458,25.07000000000005,4.038286209106445,2
Protected Well,Well,Motorized Pump - Electric,Busia,Teso South,Amukura Central,Non-Functional,4616.791035869396,4631.635130107183,458.7526268787082,14887.414792224636,13032.355880674955,1375.0,246.0,0.1789090909090909,0.82,94.2461621590635,0.525192,34.211384,5.55169153213501,0.7224,24.31,5.145195484161377,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama West,Non-Functional,10871.193527659345,427.572396096807,410.73151264119866,26341.551582913635,688.6568115625563,4477.0,152.0,0.0339513066785794,0.5066666666666667,99.96848364814444,0.22457,34.520672,6.072510242462158,0.7764500000000001,23.485000000000014,12.67824649810791,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Shinyalu,Isukha North,Non-Functional,11797.06370132326,9924.382090875788,2857.9643771777746,12439.1314086469,16636.217243295505,1454.0,141.0,0.0969738651994498,0.47,86.23015868981085,0.346643,34.842346,6.655981540679932,0.73195,22.635000000000048,7.766079425811768,1
Protected Well,Well,Motorized Pump - Electric,Busia,Butula,Kingandole,Non-Functional,4779.381492508957,6405.157244893802,7199.222594356434,17181.88715415506,8161.812238363084,1886.0,216.0,0.1145281018027571,0.72,84.6413067478578,0.37582,34.215054,5.455283164978027,0.7252500000000001,25.295000000000016,4.525763988494873,1
Protected Well,Well,Hand Pump - Afridev,Kisumu,Nyando,Kobura,Functional,5482.799406176236,2635.9797386907385,4060.353014302901,7601.942448284955,13123.991452540526,3316.0,176.0,0.0530759951749095,0.5866666666666667,24.7175838757996,-0.150922,34.803055,2.4612278938293457,0.6295000000000001,26.805000000000007,9.108099937438965,2
Protected Well,Well,Hand Pump - Afridev,Kisumu,Nyando,Kobura,Functional,9370.245797353264,2741.065976663696,3496.037160538433,12511.305973362943,7511.114980377661,2253.0,69.0,0.0306258322237017,0.23,24.976038956519982,-0.155644,34.853615,2.149205684661865,0.57545,27.450000000000045,7.541771411895752,2
Protected Well,Well,Motorized Pump - Electric,Nandi,Aldai,Kabwareng,Non-Functional,20826.61131712644,323.5001742557176,2239.7139303365743,21219.297830029645,12762.554135439736,3560.0,988.0,0.2775280898876404,3.293333333333333,85.49938894368957,0.145598,34.882763,6.916738510131836,0.7894,22.45500000000004,6.38434648513794,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Shinyalu,Isukha Central,Non-Functional,6514.144271208086,7345.104199571077,1729.2026944065933,6885.563964580051,3190.980608477559,2474.0,428.0,0.1729991915925626,1.4266666666666667,93.41800842107575,0.235371,34.78949,6.13734245300293,0.7947500000000001,22.52000000000004,9.183812141418455,2
Borehole/Tubewell,Well,Public Tapstand,Busia,Budalangi,Bunyala North,"Functional, not in use",27022.22738743654,6993.054417608013,237.2814854215467,36268.143992740464,24864.26009777248,2228.0,1872.0,0.8402154398563735,6.24,67.58325106711824,0.150146,34.008472,2.687519788742065,0.63425,24.28000000000003,6.380331039428711,3
Borehole/Tubewell,Well,Motorized Pump,Kiambu,Kikuyu,Kinoo,Functional,8251.81354194926,2391.766780727765,1098.4732898203094,14050.559119485755,3491.482013875921,26194.0,5530.0,0.2111170497060395,18.433333333333334,26.500855190651475,-1.250512,36.695259,1.015834093093872,0.62015,19.92500000000001,45.016143798828125,2
Protected Well,Well,Motorized Pump - Electric,Busia,Nambale,Bukhayo East,Non-Functional,4548.723195798689,4008.456592928545,990.5000679341616,31218.71317493765,15656.507723418476,1759.0,171.0,0.0972143263217737,0.57,93.3002962906252,0.489597,34.370087,5.6537933349609375,0.7220500000000001,25.090000000000032,3.9790990352630615,1
Rainwater Harvesting,Rainwater Harvesting,Hand Pump - Afridev,Busia,Funyula,Nangina,Functional,11598.276004713029,295.83909463475266,391.6343402355367,21338.49273568912,11672.282819402191,1938.0,313.0,0.1615067079463364,1.0433333333333332,24.58548587853444,0.274913,34.10136,3.1985552310943604,0.60755,25.08000000000004,9.114179611206056,2
Undefined Well,Well,Public Tapstand,Migori,Suna East,Kwa,"Functional, not in use",48752.70582445005,4893.01370208322,280.8897501774051,51626.29847014038,9224.435792154554,3089.0,437.0,0.1414697313046293,1.4566666666666668,67.7752514743934,-1.111729,34.619301,2.253622531890869,0.6723,23.27000000000004,12.355910301208496,2
Borehole/Tubewell,Well,Public Tapstand,Kakamega,Navakholo,Bunyala West,"Functional, not in use",8519.659448233573,7041.9531897855895,5631.035816566269,22296.289940432023,8616.760110561381,1846.0,1151.0,0.6235102925243771,3.8366666666666656,67.7752514743934,0.396735,34.584406,5.759460926055908,0.7242500000000001,23.82000000000005,5.332181930541992,1
Borehole/Tubewell,Well,Public Tapstand,Kakamega,Ikolomani,Idakho South,"Functional, not in use",13790.504408217232,2793.3378683595924,2066.598155285715,16224.704236007035,6520.325698990654,2616.0,205.0,0.0783639143730886,0.6833333333333333,67.62587076472403,0.151673,34.685592,5.957250595092773,0.77285,23.27000000000004,7.03660249710083,1
Undefined Well,Well,Public Tapstand,Siaya,Gem,North Gem,"Functional, not in use",54.37698778842872,6396.09813490805,6396.09813490805,38387.38553047155,9347.283173986025,3303.0,252.0,0.0762942779291553,0.84,67.7752514743934,0.109409,34.451537,4.933048725128174,0.76,23.845000000000027,9.588740348815918,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Tongaren,Mbakalo,Non-Functional,35487.568703323865,5116.932400994439,937.2028776986664,51016.91287693256,15925.719611719596,2330.0,326.0,0.1399141630901287,1.086666666666667,95.381840295287,0.733382,34.850807,5.338536262512207,0.7857500000000001,22.44500000000005,5.91411828994751,1
Protected Well,Well,Hand Pump - Afridev,Busia,Teso South,Chakol South,Functional,5777.870564863381,1687.2179201929011,1872.3055992858765,11392.603418383713,9778.451328227426,1978.0,307.0,0.1552072800808898,1.0233333333333334,24.647561469865707,0.523287,34.176586,4.659128665924072,0.69115,25.010000000000048,5.685108184814453,2
Undefined Well,Well,Public Tapstand,Kakamega,Matungu,Khalaba,"Functional, not in use",5916.792478855893,7274.677557773187,8770.332328543253,25566.04488622642,5889.703383127687,1679.0,316.0,0.1882072662298987,1.0533333333333332,67.68985071090341,0.412518,34.559548,5.544435024261475,0.6985,24.535000000000025,4.39876127243042,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Kanduyi,East Sang'Alo,Non-Functional,10193.75594691736,4116.518467480202,10111.599093841598,27724.55612374514,11346.73496145228,2535.0,1963.0,0.7743589743589744,6.543333333333333,94.12740650667872,0.509283,34.642105,5.079361438751221,0.73665,23.58000000000004,5.554602146148682,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Sabatia,North Maragoli,Non-Functional,18808.91973492389,3015.07095959531,382.4456098328373,21370.129808523427,3607.0666065309033,4305.0,258.0,0.0599303135888501,0.86,92.24753932455415,0.089448,34.772739,5.149988651275635,0.8134,22.855000000000015,12.291062355041504,1
Undefined Well,Well,Public Tapstand,Migori,Suna West,Wasweta Ii,"Functional, not in use",61875.053064294974,3396.549171460877,227.85873400465348,62660.27294696373,7408.916251268007,1881.0,1559.0,0.8288144603934078,5.196666666666666,67.73253763292519,-1.119125,34.42527,2.245768547058105,0.74555,23.090000000000032,2.809807538986206,1
Protected Well,Well,Hand Pump,Samburu,Samburu East,Wamba East,Non-Functional,96136.53975618552,5518.4326475794,1808.4646609143344,110767.13488719778,70971.56758575892,2423.0,2205.0,0.9100288898060256,7.35,23.965708478983927,0.998366,37.329596,0.2260989546775818,0.36555,29.28000000000003,0.840380072593689,2
Protected Well,Well,Motorized Pump - Electric,Siaya,Alego Usonga,South East Alego,Non-Functional,14597.335867934778,2532.237641573361,1897.340436292748,44561.31177287995,10926.015830776369,1345.0,1277.0,0.949442379182156,4.256666666666667,95.321728016591,0.007337,34.369148,2.548460960388184,0.7075,24.525000000000038,3.385872840881348,2
Undefined Well,Well,Public Tapstand,Siaya,Ugunja,Ugunja,Non-Functional,1856.4946273428216,46.63386824120109,2894.6658275970663,37885.82655310076,2889.791450072217,2334.0,584.0,0.2502142245072836,1.9466666666666668,67.62587076472403,0.177016,34.27084,4.201534748077393,0.6971,25.04000000000002,4.13874626159668,2
Piped Water,Piped Water,Public Tapstand,Kisumu,Kisumu East,Kolwa East,"Functional, not in use",4547.7271769002855,2929.006326229021,3065.095134057344,6762.612105382461,13568.514327159688,2156.5,341.0,0.1812778603268945,1.1566666666666667,68.05354877887184,-0.14197,34.800922,2.4612278938293457,0.5686,26.875000000000057,8.758831977844238,2
Protected Well,Well,Motorized Pump - Electric,Busia,Butula,Marachi North,Non-Functional,6655.522740179101,3854.091934187671,297.5409705053739,30932.50291068192,13473.524531118665,1898.0,145.0,0.0763962065331928,0.4833333333333333,95.4119106487592,0.377283,34.353493,5.690979480743408,0.7342500000000001,24.56,4.898869037628174,1
Borehole/Tubewell,Well,Public Tapstand,Kakamega,Butere,Marenyo - Shianda,Non-Functional,6456.109261579243,6700.979797569185,1102.088839384561,31871.837348832865,5455.994350218235,3350.0,154.0,0.0459701492537313,0.5133333333333333,67.73253763292519,0.168132,34.487537,5.61196231842041,0.76465,23.64500000000004,10.427322387695312,1
Protected Well,Well,Hand Pump,Kakamega,Matungu,Mayoni,"Functional, not in use",2887.513460013366,5044.102352276608,1659.8440854975183,34550.72620220935,3693.068348658521,1725.0,1006.0,0.5831884057971014,3.353333333333333,67.62587076472403,0.43505,34.478681,5.455972194671631,0.74485,24.480000000000015,5.838110446929932,3
Protected Well,Well,Motorized Pump - Electric,Bungoma,Tongaren,Milima,Non-Functional,26806.611552516675,2629.245158561435,2422.9354399597178,52918.44533359957,15183.73308039376,3982.0,1244.0,0.3124058262179809,4.1466666666666665,95.14161839155696,0.82256,34.847317,4.352391719818115,0.7915000000000001,21.805000000000007,8.435966491699219,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Malava,East Kabras,Non-Functional,20329.97646252277,13774.278663216784,3498.571148916002,20954.79170576862,25296.77335771953,1218.0,340.0,0.2791461412151067,1.1333333333333333,93.44745965125956,0.408069,34.891688,5.850321769714356,0.7623000000000001,22.725000000000023,2.785214900970459,0
Borehole/Tubewell,Well,Public Tapstand,Busia,Teso North,Malaba Central,Non-Functional,11990.90294865572,1675.1133186107893,888.219452921015,29098.43579519499,2151.1875615714,6277.0,654.0,0.1041898996335829,2.18,67.62587076472403,0.647806,34.280886,4.376666069030762,0.7231000000000001,25.33000000000004,5.645764350891113,3
Protected Well,Well,Motorized Pump - Electric,Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Non-Functional,20830.498605098925,8786.263528939164,6483.29755460845,21105.830419290545,9063.329748569728,1466.0,575.0,0.3922237380627558,1.9166666666666667,95.35177941889322,-0.483733,34.811733,3.1097753047943115,0.7611,23.885000000000048,5.510144233703613,3
Borehole/Tubewell,Well,Public Tapstand,Busia,Funyula,Ageng'A Nanguba,"Functional, not in use",20923.262449063823,6892.919738286803,937.2784954417184,26450.875660003847,20044.08750071231,1558.0,246.0,0.1578947368421052,0.82,67.88215396207407,0.237488,34.025502,2.7102959156036377,0.6929000000000001,24.04000000000002,3.1530611515045166,1
Protected Well,Well,Hand Pump,Kakamega,Butere,Marama Central,Non-Functional,6164.811750380425,3765.535426739204,87.97780702280619,31509.362090120263,6324.305177976716,3334.0,364.0,0.1091781643671265,1.2133333333333334,75.99134824101803,0.283633,34.466944,6.216725826263428,0.7231500000000001,23.985000000000014,8.897737503051758,3
Protected Well,Well,Motorized Pump - Electric,Vihiga,Hamisi,Jepkoyai,Non-Functional,13666.0467057564,589.7608156375649,261.8847509210586,17329.468763532754,1061.4717871042435,6222.0,152.0,0.024429443908711,0.5066666666666667,93.44745965125956,0.051572,34.727951,4.951087951660156,0.6934,22.81500000000005,31.81439971923828,1
Undefined Well,Well,Public Tapstand,Siaya,Ugenya,Ukwala,Non-Functional,7021.140217850572,1165.6091230060151,35.88076361846669,31043.14591954031,7497.313714728402,2351.0,297.0,0.1263292216078264,0.99,67.73253763292519,0.20295,34.183608,4.093811988830566,0.7096,25.260000000000048,5.898248672485352,2
Borehole/Tubewell,Well,Public Tapstand,Migori,Rongo,North Kamagambo,Non-Functional,15977.87986542087,7111.77043872236,18.59951519174126,17480.020873957914,10507.948851731762,2363.0,794.0,0.3360135421074904,2.6466666666666665,67.60455755734841,-0.66291,34.610891,2.6976897716522217,0.7338,24.24000000000001,4.3644843101501465,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Navakholo,Ingostse-Mathia,Non-Functional,10162.849770392457,1052.2040668188697,2048.619460689244,11416.301706958282,14764.398774306745,2575.0,353.0,0.1370873786407767,1.1766666666666667,93.47692016632294,0.37055,34.695168,6.085154533386231,0.75015,23.44500000000005,5.541023254394531,2
Protected Well,Well,Motorized Pump - Electric,Trans Nzoia,Kiminini,Nabiswa,Non-Functional,10762.793508125613,8958.461378986543,1153.2651553591495,43030.6357177408,11071.515423159748,4099.0,1057.0,0.2578677726274701,3.523333333333333,93.41800842107575,0.948695,34.928516,4.077871322631836,0.8292,21.295000000000016,4.863945007324219,1
Undefined Well,Well,Public Tapstand,Bungoma,Likuyani,Kongoni,"Functional, not in use",25063.42492022653,4963.087520513591,2947.166446461483,37045.70986677163,6874.156164828083,2948.0,594.0,0.2014925373134328,1.98,67.68985071090341,0.814255,35.112732,4.723667621612549,0.81825,21.36500000000001,4.63835334777832,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Navakholo,Ingostse-Mathia,Non-Functional,8470.114081199954,819.82420618831,116.23793212723008,8656.900532849773,16362.457563942606,2437.0,604.0,0.2478457119409109,2.013333333333333,93.2414958586386,0.357092,34.724018,5.972348213195801,0.76595,23.07000000000005,6.920586585998535,2
Protected Well,Well,Motorized Pump - Electric,Siaya,Gem,Central Gem,Non-Functional,2056.1276874252285,4192.026865994079,4892.361764926967,38712.06986428606,11486.534199439398,1491.0,187.0,0.1254191817572099,0.6233333333333333,95.35177941889322,0.089119,34.460636,4.546041011810303,0.7831,24.03000000000003,4.6987128257751465,1
Protected Well,Well,Public Tapstand,Kakamega,Mumias East,Lusheya/Lubinu,"Functional, needs repair",399.0045457257423,252.42878465264187,779.5589991877326,28065.156818171363,1976.8933106459388,8157.0,230.0,0.0281966409219075,0.7666666666666667,67.68985071090341,0.32302,34.50099,5.802552700042725,0.68645,24.33000000000004,18.83194351196289,2
